"sample_id"	"name"	"description"	"path"	"path_2"	"ncbi_accession"	"ncbi_query"	"ncbi_query_max"	"sequence_type"	"report_group_ids"	"color_by"	"ploidy"	"enabled"	"ref_contextual_usage"	"ref_enabled"	"sra_2"	"Organism"	"Platform"	"ReleaseDate"	"Sample.Name"	"SRA.Study"	"Sample_Name"	"strain"	"geo_loc_name_country"	"geo_loc_name_country_continent"	"geographic_location_.country_and.or_sea."	"Serovar"	"specific_host"	"Collection_Date"	"host_health_state"	"isolation_source"	"ENA_first_public"	"ENA_last_update"	"external_id"	"Scientific_Name"	"Submitter_Id"	"SRA_accession"	"Title"	"ref_ids"
"ERR025564"	"ERR025564"	"ERR025564"	""	""	"ERR025564"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882122"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882122"	"ERP000165"	"K242An-sc-2010-06-22-227559"	"K242An"	"Viet Nam"	"Asia"	"Viet Nam"	"K242An"	"Homo sapiens"	"2005"	"healthy"	"intestinal"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:28Z"	"SAMEA882122"	"Klebsiella pneumoniae"	"K242An-sc-2010-06-22-227559"	""	""	""
"ERR025673"	"ERR025673"	"ERR025673"	""	""	"ERR025673"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882247"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882247"	"ERP000165"	"71M-sc-2010-06-22-227517"	"08-049B"	"Viet Nam"	"Asia"	"Viet Nam"	"08-049B"	"Homo sapiens"	"2008"	"diseased"	"respiratory"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:28Z"	"SAMEA882247"	"Klebsiella pneumoniae"	"71M-sc-2010-06-22-227517"	""	""	""
"ERR025599"	"ERR025599"	"ERR025599"	""	""	"ERR025599"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA881990"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA881990"	"ERP000165"	"ERS011978"	"QMP M1-895"	"USA"	"North America"	"USA"	"QMP M1-895"	"Homo sapiens"	"2007"	"diseased"	"urine"	""	""	""	""	""	"ERS011978"	"Klebsiella pneumoniae"	""
"ERR025512"	"ERR025512"	"ERR025512"	""	""	"ERR025512"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882081"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882081"	"ERP000165"	"EW_20_R_MAC_1-sc-2010-06-22-227583"	"EW-20-R-MAC-1"	"Viet Nam"	"Asia"	"Viet Nam"	"EW-20-R-MAC-1"	"Homo sapiens"	"2006"	"healthy"	"intestinal"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:28Z"	"SAMEA882081"	"Klebsiella pneumoniae"	"EW_20_R_MAC_1-sc-2010-06-22-227583"	""	""	""
"ERR025660"	"ERR025660"	"ERR025660"	""	""	"ERR025660"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882295"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882295"	"ERP000165"	"ERS012045"	"1789"	"Indonesia"	"Asia"	"Indonesia"	"1789"	"Homo sapiens"	"2005"	"diseased"	"sterile"	""	""	""	""	""	"ERS012045"	"Klebsiella pneumoniae"	""
"ERR025548"	"ERR025548"	"ERR025548"	""	""	"ERR025548"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882114"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882114"	"ERP000165"	"DU10252_04-sc-2010-06-22-227640"	"DU10252/04"	"Singapore"	"Asia"	"Singapore"	"DU10252/04"	"Homo sapiens"	"2004"	"diseased"	"urine"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882114"	"Klebsiella pneumoniae"	"DU10252_04-sc-2010-06-22-227640"	""	""	""
"ERR025601"	"ERR025601"	"ERR025601"	""	""	"ERR025601"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882129"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882129"	"ERP000165"	"QMP_M1_963-sc-2010-06-22-227713"	"QMP M1-963"	"USA"	"North America"	"USA"	"QMP M1-963"	"Homo sapiens"	"2007"	"healthy"	"intestinal biopsy"	"2011-02-14T17:17:45Z"	"2018-03-09T09:52:30Z"	"SAMEA882129"	"Klebsiella pneumoniae"	"QMP_M1_963-sc-2010-06-22-227713"	""	""	""
"ERR025469"	"ERR025469"	"ERR025469"	""	""	"ERR025469"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882210"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882210"	"ERP000165"	"09_0079m-sc-2010-06-22-227531"	"09-0079m"	"Viet Nam"	"Asia"	"Viet Nam"	"09-0079m"	"Homo sapiens"	"2009"	"diseased"	"sterile"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:29Z"	"SAMEA882210"	"Klebsiella pneumoniae"	"09_0079m-sc-2010-06-22-227531"	""	""	""
"ERR025523"	"ERR025523"	"ERR025523"	""	""	"ERR025523"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882287"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882287"	"ERP000165"	"ERS011860"	"QMP B2-228"	"USA"	"North America"	"USA"	"QMP B2-228"	"Bovine"	"2006"	"diseased"	"sterile"	""	""	""	""	""	"ERS011860"	"Klebsiella pneumoniae"	""
"ERR025980"	"ERR025980"	"ERR025980"	""	""	"ERR025980"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA881982"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA881982"	"ERP000165"	"ERS011971"	"QMP M1-886"	"USA"	"North America"	"USA"	"QMP M1-886"	"Homo sapiens"	"2007"	"diseased"	"urine"	""	""	""	""	""	"ERS011971"	"Klebsiella pneumoniae"	""
"ERR025465"	"ERR025465"	"ERR025465"	""	""	"ERR025465"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882199"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882199"	"ERP000165"	"ERS011805"	"UV937"	"Viet Nam"	"Asia"	"Viet Nam"	"UV937"	"Homo sapiens"	"2003"	"diseased"	"respiratory"	""	""	""	""	""	"ERS011805"	"Klebsiella pneumoniae"	""
