"sample_id"	"name"	"description"	"path"	"path_2"	"ncbi_accession"	"ncbi_query"	"ncbi_query_max"	"sequence_type"	"report_group_ids"	"color_by"	"ploidy"	"enabled"	"ref_contextual_usage"	"ref_enabled"	"sra_2"	"Organism"	"Platform"	"ReleaseDate"	"Sample.Name"	"SRA.Study"	"Sample_Name"	"strain"	"geo_loc_name_country"	"geo_loc_name_country_continent"	"geographic_location_.country_and.or_sea."	"Serovar"	"specific_host"	"Collection_Date"	"host_health_state"	"isolation_source"	"ENA_first_public"	"ENA_last_update"	"external_id"	"Scientific_Name"	"Submitter_Id"	"SRA_accession"	"Title"	"ref_ids"
"ERR025107"	"ERR025107"	"ERR025107"	""	""	"ERR025107"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882172"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882172"	"ERP000165"	"AJ229-sc-2010-05-07-30785"	"AJ229"	"Australia"	"Oceania"	"Australia"	"AJ229"	"Homo sapiens"	"2002"	"diseased"	"urine"	"2010-03-08T08:58:24Z"	"2018-03-09T09:52:01Z"	"SAMEA882172"	"Klebsiella pneumoniae"	"AJ229-sc-2010-05-07-30785"	""	""	""
"ERR025150"	"ERR025150"	"ERR025150"	""	""	"ERR025150"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA881988"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA881988"	"ERP000165"	"QMP_M1_557-sc-2010-06-22-227683"	"QMP M1-200"	"USA"	"North America"	"USA"	"QMP M1-200"	"Bovine"	"2005"	"diseased"	"sterile"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:30Z"	"SAMEA881988"	"Klebsiella pneumoniae"	"QMP_M1_557-sc-2010-06-22-227683"	""	""	""
"ERR025465"	"ERR025465"	"ERR025465"	""	""	"ERR025465"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882199"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882199"	"ERP000165"	"ERS011805"	"UV937"	"Viet Nam"	"Asia"	"Viet Nam"	"UV937"	"Homo sapiens"	"2003"	"diseased"	"respiratory"	""	""	""	""	""	"ERS011805"	"Klebsiella pneumoniae"	""
"ERR025486"	"ERR025486"	"ERR025486"	""	""	"ERR025486"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882217"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882217"	"ERP000165"	"ERS011814"	"K35N"	"Viet Nam"	"Asia"	"Viet Nam"	"K35N"	"Homo sapiens"	"2004"	"healthy"	"respiratory"	""	""	""	""	""	"ERS011814"	"Klebsiella pneumoniae"	""
"ERR025624"	"ERR025624"	"ERR025624"	""	""	"ERR025624"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882080"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882080"	"ERP000165"	"QMP_M2_654-sc-2010-06-22-227734"	"QMP M2-654"	"USA"	"North America"	"USA"	"QMP M2-654"	"Bovine"	"2007"	"healthy"	"intestinal"	"2011-02-14T17:17:45Z"	"2018-03-09T09:52:30Z"	"SAMEA882080"	"Klebsiella pneumoniae"	"QMP_M2_654-sc-2010-06-22-227734"	""	""	""
"ERR025627"	"ERR025627"	"ERR025627"	""	""	"ERR025627"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882033"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882033"	"ERP000165"	"QMP_M2_684-sc-2010-06-22-227737"	"QMP M2-684"	"USA"	"North America"	"USA"	"QMP M2-684"	"Bovine"	"2007"	"healthy"	"intestinal"	"2011-02-14T17:17:45Z"	"2018-03-09T09:52:30Z"	"SAMEA882033"	"Klebsiella pneumoniae"	"QMP_M2_684-sc-2010-06-22-227737"	""	""	""
"ERR025098"	"ERR025098"	"ERR025098"	""	""	"ERR025098"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882077"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882077"	"ERP000165"	"AJ214-sc-2010-05-07-30779"	"AJ214"	"Australia"	"Oceania"	"Australia"	"AJ214"	"Homo sapiens"	"2002"	"diseased"	"sterile"	"2010-03-08T08:58:13Z"	"2018-03-09T09:52:01Z"	"SAMEA882077"	"Klebsiella pneumoniae"	"AJ214-sc-2010-05-07-30779"	""	""	""
"ERR025137"	"ERR025137"	"ERR025137"	""	""	"ERR025137"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882152"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882152"	"ERP000165"	"ERS011938"	"QMP M1-557"	"USA"	"North America"	"USA"	"QMP M1-557"	"Bovine"	"2005"	"diseased"	"sterile"	""	""	""	""	""	"ERS011938"	"Klebsiella pneumoniae"	""
"ERR025540"	"ERR025540"	"ERR025540"	""	""	"ERR025540"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882109"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882109"	"ERP000165"	"DM23092_04-sc-2010-06-22-227635"	"DM23092/04"	"Singapore"	"Asia"	"Singapore"	"DM23092/04"	"Homo sapiens"	"2004"	"diseased"	""	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882109"	"Klebsiella pneumoniae"	"DM23092_04-sc-2010-06-22-227635"	""	""	""
"ERR025610"	"ERR025610"	"ERR025610"	""	""	"ERR025610"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882255"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882255"	"ERP000165"	"ERS011988"	"QMP M1-975"	"USA"	"North America"	"USA"	"QMP M1-975"	"Homo sapiens"	"2007"	"healthy"	"intestinal biopsy"	""	""	""	""	""	"ERS011988"	"Klebsiella pneumoniae"	""
"ERR024819"	"ERR024819"	"ERR024819"	""	""	"ERR024819"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882002"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882002"	"ERP000165"	"ERS005751"	"AJ034"	"Australia"	"Oceania"	"Australia"	"AJ034"	"Homo sapiens"	"2001"	"diseased"	"urine"	""	""	""	""	""	"ERS005751"	"Klebsiella pneumoniae"	""
"ERR024831"	"ERR024831"	"ERR024831"	""	""	"ERR024831"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882044"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882044"	"ERP000165"	"AJ094-sc-2010-05-07-30764"	"AJ094"	"Australia"	"Oceania"	"Australia"	"AJ094"	"Homo sapiens"	"2002"	"diseased"	"respiratory"	"2010-03-08T08:57:44Z"	"2018-03-09T09:52:01Z"	"SAMEA882044"	"Klebsiella pneumoniae"	"AJ094-sc-2010-05-07-30764"	""	""	""
"ERR025600"	"ERR025600"	"ERR025600"	""	""	"ERR025600"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA881989"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA881989"	"ERP000165"	"ERS011979"	"QMP M1-896"	"USA"	"North America"	"USA"	"QMP M1-896"	"Homo sapiens"	"2007"	"diseased"	"urine"	""	""	""	""	""	"ERS011979"	"Klebsiella pneumoniae"	""
"ERR025638"	"ERR025638"	"ERR025638"	""	""	"ERR025638"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA881992"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA881992"	"ERP000165"	"09_2006m-sc-2010-06-22-227747"	"09-2006m"	"Viet Nam"	"Asia"	"Viet Nam"	"09-2006m"	"Homo sapiens"	"2009"	"diseased"	"sterile"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA881992"	"Klebsiella pneumoniae"	"09_2006m-sc-2010-06-22-227747"	""	""	""
"ERR025657"	"ERR025657"	"ERR025657"	""	""	"ERR025657"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882290"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882290"	"ERP000165"	"ERS012034"	"1524"	"Indonesia"	"Asia"	"Indonesia"	"1524"	"Homo sapiens"	"2005"	"diseased"	"urine"	""	""	""	""	""	"ERS012034"	"Klebsiella pneumoniae"	""
"ERR024852"	"ERR024852"	"ERR024852"	""	""	"ERR024852"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882072"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882072"	"ERP000165"	"ERS005772"	"AJ170"	"Australia"	"Oceania"	"Australia"	"AJ170"	"Homo sapiens"	"2002"	"diseased"	"sterile"	""	""	""	""	""	"ERS005772"	"Klebsiella pneumoniae"	""
"ERR024836"	"ERR024836"	"ERR024836"	""	""	"ERR024836"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882006"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882006"	"ERP000165"	"ERS005755"	"AJ148"	"Australia"	"Oceania"	"Australia"	"AJ148"	"Homo sapiens"	"2002"	"diseased"	"urine"	""	""	""	""	""	"ERS005755"	"Klebsiella pneumoniae"	""
"ERR025101"	"ERR025101"	"ERR025101"	""	""	"ERR025101"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882165"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882165"	"ERP000165"	"AJ290-sc-2010-05-07-30790"	"AJ290"	"Australia"	"Oceania"	"Australia"	"AJ290"	"Homo sapiens"	"2002"	"diseased"	"sterile"	"2010-03-08T08:58:33Z"	"2018-03-09T09:52:03Z"	"SAMEA882165"	"Klebsiella pneumoniae"	"AJ290-sc-2010-05-07-30790"	""	""	""
"ERR025583"	"ERR025583"	"ERR025583"	""	""	"ERR025583"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882213"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882213"	"ERP000165"	"UI_6717-sc-2010-06-22-227624"	"UI 6717"	"Laos"	"Asia"	"Laos"	"UI 6717"	"Homo sapiens"	"2005"	"diseased"	"sterile"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882213"	"Klebsiella pneumoniae"	"UI_6717-sc-2010-06-22-227624"	""	""	""
"ERR025659"	"ERR025659"	"ERR025659"	""	""	"ERR025659"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882274"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882274"	"ERP000165"	"ERS012044"	"1765"	"Indonesia"	"Asia"	"Indonesia"	"1765"	"Homo sapiens"	"2005"	"diseased"	"sterile"	""	""	""	""	""	"ERS012044"	"Klebsiella pneumoniae"	""
"ERR025470"	"ERR025470"	"ERR025470"	""	""	"ERR025470"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882209"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882209"	"ERP000165"	"07_2034m-sc-2010-06-22-227532"	"07-2034m"	"Viet Nam"	"Asia"	"Viet Nam"	"07-2034m"	"Homo sapiens"	"2007"	"diseased"	"sterile"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:28Z"	"SAMEA882209"	"Klebsiella pneumoniae"	"07_2034m-sc-2010-06-22-227532"	""	""	""
"ERR025535"	"ERR025535"	"ERR025535"	""	""	"ERR025535"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882057"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882057"	"ERP000165"	"ERS011883"	"UI 2213"	"Laos"	"Asia"	"Laos"	"UI 2213"	"Homo sapiens"	"2002"	"diseased"	"sterile"	""	""	""	""	""	"ERS011883"	"Klebsiella pneumoniae"	""
"ERR025554"	"ERR025554"	"ERR025554"	""	""	"ERR025554"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882121"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882121"	"ERP000165"	"ERS011827"	"K261An"	"Viet Nam"	"Asia"	"Viet Nam"	"K261An"	"Homo sapiens"	"2005"	"healthy"	"intestinal"	""	""	""	""	""	"ERS011827"	"Klebsiella pneumoniae"	""
"ERR025644"	"ERR025644"	"ERR025644"	""	""	"ERR025644"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882107"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882107"	"ERP000165"	"09_2801m-sc-2010-06-22-227755"	"09-2801m"	"Viet Nam"	"Asia"	"Viet Nam"	"09-2801m"	"Homo sapiens"	"2009"	"diseased"	"sterile"	"2011-02-14T17:17:45Z"	"2018-03-09T09:52:30Z"	"SAMEA882107"	"Klebsiella pneumoniae"	"09_2801m-sc-2010-06-22-227755"	""	""	""
"ERR025994"	"ERR025994"	"ERR025994"	""	""	"ERR025994"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882258"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882258"	"ERP000165"	"1884_0-sc-2010-06-22-227780"	"1884"	"Indonesia"	"Asia"	"Indonesia"	"1884"	"Homo sapiens"	"2005"	"diseased"	"sterile"	"2011-02-14T17:17:45Z"	"2018-03-09T09:52:30Z"	"SAMEA882258"	"Klebsiella pneumoniae"	"1884_0-sc-2010-06-22-227780"	""	""	""
"ERR025641"	"ERR025641"	"ERR025641"	""	""	"ERR025641"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882054"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882054"	"ERP000165"	"09_2072m-sc-2010-06-22-227750"	"09-2072m"	"Viet Nam"	"Asia"	"Viet Nam"	"09-2072m"	"Homo sapiens"	"2009"	"diseased"	"sterile"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882054"	"Klebsiella pneumoniae"	"09_2072m-sc-2010-06-22-227750"	""	""	""
"ERR026000"	"ERR026000"	"ERR026000"	""	""	"ERR026000"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882147"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882147"	"ERP000165"	"2033_0-sc-2010-06-22-227786"	"2033"	"Indonesia"	"Asia"	"Indonesia"	"2033"	"Homo sapiens"	"2005"	"diseased"	"urine"	"2011-02-14T17:17:45Z"	"2018-03-09T09:52:30Z"	"SAMEA882147"	"Klebsiella pneumoniae"	"2033_0-sc-2010-06-22-227786"	""	""	""
"ERR025464"	"ERR025464"	"ERR025464"	""	""	"ERR025464"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882200"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882200"	"ERP000165"	"ERS011804"	"08-1177m"	"Viet Nam"	"Asia"	"Viet Nam"	"08-1177m"	"Homo sapiens"	"2008"	"diseased"	"sterile"	""	""	""	""	""	"ERS011804"	"Klebsiella pneumoniae"	""
"ERR025527"	"ERR025527"	"ERR025527"	""	""	"ERR025527"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882007"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882007"	"ERP000165"	"ERS011878"	"U 12567"	"Laos"	"Asia"	"Laos"	"U 12567"	"Homo sapiens"	"2008"	"diseased"	"urine"	""	""	""	""	""	"ERS011878"	"Klebsiella pneumoniae"	""
"ERR024828"	"ERR024828"	"ERR024828"	""	""	"ERR024828"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882272"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882272"	"ERP000165"	"AJ031-sc-2010-05-07-30751"	"AJ031"	"Australia"	"Oceania"	"Australia"	"AJ031"	"Homo sapiens"	"2001"	"diseased"	"urine"	"2010-03-08T08:57:21Z"	"2018-03-09T09:52:18Z"	"SAMEA882272"	"Klebsiella pneumoniae"	"AJ031-sc-2010-05-07-30751"	""	""	""
"ERR025118"	"ERR025118"	"ERR025118"	""	""	"ERR025118"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882238"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882238"	"ERP000165"	"DB270_04-sc-2010-06-22-227651"	"DB270/04"	"Singapore"	"Asia"	"Singapore"	"DB270/04"	"Homo sapiens"	"2004"	"diseased"	"sterile"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA882238"	"Klebsiella pneumoniae"	"DB270_04-sc-2010-06-22-227651"	""	""	""
"ERR025156"	"ERR025156"	"ERR025156"	""	""	"ERR025156"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882233"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882233"	"ERP000165"	"QMP_M1_561-sc-2010-06-22-227686"	"QMP M1-220"	"USA"	"North America"	"USA"	"QMP M1-220"	"Bovine"	"2005"	"diseased"	"sterile"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:30Z"	"SAMEA882233"	"Klebsiella pneumoniae"	"QMP_M1_561-sc-2010-06-22-227686"	""	""	""
"ERR024851"	"ERR024851"	"ERR024851"	""	""	"ERR024851"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882202"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882202"	"ERP000165"	"AJ158-sc-2010-05-07-30772"	"AJ158"	"Australia"	"Oceania"	"Australia"	"AJ158"	"Homo sapiens"	"2002"	"diseased"	"urine"	"2010-03-08T08:57:59Z"	"2018-03-09T09:52:01Z"	"SAMEA882202"	"Klebsiella pneumoniae"	"AJ158-sc-2010-05-07-30772"	""	""	""
